gestion,mes,dia,estacion,longitud,latitud,altura,Precipitación,Temperatura Máxima,Temperatura Mínima
2015,11,6,Potosi Aeropuerto,-65.720833,-19.536667,4100,0.00,18.00,3.10
2015,11,7,Potosi Aeropuerto,-65.720833,-19.536667,4100,0.00,,3.50
2015,11,8,Potosi Aeropuerto,-65.720833,-19.536667,4100,0.00,17.50,3.30
2015,11,9,Potosi Aeropuerto,-65.720833,-19.536667,4100,0.00,19.20,3.60
2015,11,10,Potosi Aeropuerto,-65.720833,-19.536667,4100,0.00,19.50,1.80
2015,11,11,Potosi Aeropuerto,-65.720833,-19.536667,4100,0.00,17.00,2.60
2015,11,12,Potosi Aeropuerto,-65.720833,-19.536667,4100,2.60,16.50,2.20
2015,11,13,Potosi Aeropuerto,-65.720833,-19.536667,4100,1.80,15.60,3.20
2015,11,14,Potosi Aeropuerto,-65.720833,-19.536667,4100,,,-1.00
2015,11,15,Potosi Aeropuerto,-65.720833,-19.536667,4100,0.00,16.50,
2015,11,16,Potosi Aeropuerto,-65.720833,-19.536667,4100,0.00,18.80,1.90
2015,11,17,Potosi Aeropuerto,-65.720833,-19.536667,4100,0.00,18.50,-1.00
2015,11,18,Potosi Aeropuerto,-65.720833,-19.536667,4100,0.00,19.60,0.50
2015,11,19,Potosi Aeropuerto,-65.720833,-19.536667,4100,0.00,20.20,-0.80
2015,11,20,Potosi Aeropuerto,-65.720833,-19.536667,4100,0.00,19.00,-2.00
2015,11,21,Potosi Aeropuerto,-65.720833,-19.536667,4100,,,1.50
2015,11,22,Potosi Aeropuerto,-65.720833,-19.536667,4100,0.00,,
2015,11,23,Potosi Aeropuerto,-65.720833,-19.536667,4100,0.00,19.60,-2.00
2015,11,24,Potosi Aeropuerto,-65.720833,-19.536667,4100,0.00,20.50,2.50
2015,11,25,Potosi Aeropuerto,-65.720833,-19.536667,4100,0.00,19.50,2.30
2015,11,26,Potosi Aeropuerto,-65.720833,-19.536667,4100,0.00,19.40,2.60
2015,11,27,Potosi Aeropuerto,-65.720833,-19.536667,4100,0.00,21.30,1.70
2015,11,28,Potosi Aeropuerto,-65.720833,-19.536667,4100,,,2.40
2015,11,29,Potosi Aeropuerto,-65.720833,-19.536667,4100,0.00,,
2015,11,30,Potosi Aeropuerto,-65.720833,-19.536667,4100,0.00,19.50,1.80
2015,12,1,Potosi Aeropuerto,-65.720833,-19.536667,4100,,17.30,2.80
2015,12,2,Potosi Aeropuerto,-65.720833,-19.536667,4100,0.00,,
2015,12,3,Potosi Aeropuerto,-65.720833,-19.536667,4100,0.00,,-0.50
2015,12,4,Potosi Aeropuerto,-65.720833,-19.536667,4100,0.00,20.50,1.40
2015,12,5,Potosi Aeropuerto,-65.720833,-19.536667,4100,,,2.60
2015,12,6,Potosi Aeropuerto,-65.720833,-19.536667,4100,0.00,,
2015,12,7,Potosi Aeropuerto,-65.720833,-19.536667,4100,0.00,20.50,1.60
2015,12,8,Potosi Aeropuerto,-65.720833,-19.536667,4100,0.00,19.50,2.40
2015,12,9,Potosi Aeropuerto,-65.720833,-19.536667,4100,0.00,20.50,1.00
2015,12,10,Potosi Aeropuerto,-65.720833,-19.536667,4100,0.00,19.10,1.40
2015,12,11,Potosi Aeropuerto,-65.720833,-19.536667,4100,0.00,18.80,2.60
2015,12,12,Potosi Aeropuerto,-65.720833,-19.536667,4100,,,3.00
2015,12,13,Potosi Aeropuerto,-65.720833,-19.536667,4100,0.00,,
2015,12,14,Potosi Aeropuerto,-65.720833,-19.536667,4100,0.00,22.50,1.60
2015,12,15,Potosi Aeropuerto,-65.720833,-19.536667,4100,2.80,18.60,1.40
2015,12,16,Potosi Aeropuerto,-65.720833,-19.536667,4100,0.00,17.50,1.00
2015,12,17,Potosi Aeropuerto,-65.720833,-19.536667,4100,0.00,18.90,1.60
2015,12,18,Potosi Aeropuerto,-65.720833,-19.536667,4100,0.00,21.60,3.20
2015,12,19,Potosi Aeropuerto,-65.720833,-19.536667,4100,,,3.00
2015,12,20,Potosi Aeropuerto,-65.720833,-19.536667,4100,0.00,,
2015,12,21,Potosi Aeropuerto,-65.720833,-19.536667,4100,0.00,21.20,2.50
2015,12,22,Potosi Aeropuerto,-65.720833,-19.536667,4100,0.00,20.90,4.10
2015,12,23,Potosi Aeropuerto,-65.720833,-19.536667,4100,1.80,20.40,2.20
2015,12,24,Potosi Aeropuerto,-65.720833,-19.536667,4100,0.00,16.60,3.40
2015,12,25,Potosi Aeropuerto,-65.720833,-19.536667,4100,0.00,19.50,3.00
2015,12,26,Potosi Aeropuerto,-65.720833,-19.536667,4100,,,3.40
2015,12,27,Potosi Aeropuerto,-65.720833,-19.536667,4100,0.00,,
2015,12,28,Potosi Aeropuerto,-65.720833,-19.536667,4100,0.00,20.50,2.10
2015,12,29,Potosi Aeropuerto,-65.720833,-19.536667,4100,0.00,20.80,1.70
2015,12,30,Potosi Aeropuerto,-65.720833,-19.536667,4100,0.00,19.60,2.20
2015,12,31,Potosi Aeropuerto,-65.720833,-19.536667,4100,0.00,18.90,1.70
